CMTE_ID|CMTE_NM|CMTE_TP|CMTE_DSGN|CMTE_FILING_FREQ|TTL_RECEIPTS|TRANS_FROM_AFF|INDV_CONTRIB|OTHER_POL_CMTE_CONTRIB|CAND_CONTRIB|CAND_LOAN|TTL_LOANS_RECEIVED|TTL_DISB|TRANF_TO_AFF|INDV_REFUNDS|OTHER_POL_CMTE_REFUNDS|CAND_LOAN_REPAY|LOAN_REPAY|COH_BOP|COH_COP|DEBTS_OWED_BY|NONFED_TRANS_RECEIVED|CONTRIB_TO_OTHER_CMTE|IND_EXP|PTY_COORD_EXP|NONFED_SHARE_EXP|CVG_END_DT
C00688598|CONSERVATIVE TRUST OF AMERICA|O|U|Q|700|0|700|0|0|0|0|4835|0|25|0|0|0|13238.23|9103.23|0|0|0|0|0|0|06/30/2019
C00688606|EQUITRANS MIDSTREAM CORPORATION PAC|N|B|Q|65867.94|0|65867.94|0|0|0|0|22300|0|0|0|0|0|56640.98|100208.92|0|0|7500|0|0|0|09/30/2019
C00688614|CONSERVATIVE PARTY OF THE US|X|U|Q||||||||||||||||||||||
C00688622|YOHO VICTORY FUND|N|J|T||||||||||||||||||||||
C00688648|CITIZENS AGAINST RUSSIAN PROPAGANDA|O|U|Q|1580|0|30|0|0|0|0|30|0|0|0|0|0|0|1550|1550|0|0|0|0|0|06/30/2019
C00688655|EVERYTOWN FOR GUN SAFETY VICTORY FUND (EVERYTOWN VICTORY FUND)|O|U|Q|5000|0|5000|0|0|0|0|2375.28|0|0|0|0|0|412.53|3037.25|6407.87|0|0|653.15|0|0|06/30/2019
C00688663|UNITED WE STAND|O|U|T|3|0|3|0|0|0|0|120|0|0|0|0|0|117|0|0|0|0|0|0|120|08/19/2019
C00688689|CONCERNATIVE PAC|O|U|T||||||||||||||||||||||
C00688697|THOMAS THE DANK ENGINE COMMITTEE|O|U|A||||||||||||||||||||||
C00688705|METS ARE A GOOD TEAM COMMITTEE|O|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|03/31/2019
C00688721|ALASKA WILDERNESS LEAGUE ACTION FUND|N|U|Q|5000|0|5000|0|0|0|0|4300|0|0|0|0|0|19351.56|20051.56|0|0|4300|0|0|0|06/30/2019
C00688739|DITCH FUND|V|U|Q|1450879.64|0|1450879.64|0|0|0|0|520784.61|0|4259.5|0|0|0|107855.22|1037950.25|0|0|0|188520.06|0|0|06/30/2019
C00688747|COMMITTEE FOR LAW AND ORDER FUND|O|U|Q||||||||||||||||||||||
C00688754|NEIGHBORS FOR A SAFER CHARLESTON|O|U|Q||||||||||||||||||||||
C00688762|NY PROGRESSIVE ACTION PAC2 - FEDERAL|N|U|Q||||||||||||||||||||||
C00688788|AMERICAN POTENTIAL FUND|O|U|T|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|01/10/2019
C00688796|SAVE OUR ELECTIONS PAC|O|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|1337.25|1337.25|0|0|0|0|0|0|06/30/2019
C00688804|MIKE MILLER VICTORY FUND|N|J|T||||||||||||||||||||||
C00688812|CITIZENS FOR A RED WAVE PAC|V|U|Q|88|0|88|0|0|0|0|88|0|0|0|0|0|0|0|0|0|0|0|0|0|06/30/2019
C00688820|US CITIZENS PAC|V|U|Q|3225|0|1619|0|0|0|0|206|0|0|0|0|0|0|3019|0|0|0|0|0|0|06/30/2019
C00688838|HEARTLAND FUND|O|U|Q|0|0|0|0|0|0|0|30|0|0|0|0|0|8850.15|8820.15|0|0|0|0|0|0|06/30/2019
C00688846|INSPIRING LEADERSHIP HAS A NAME PAC|N|D|Q|100|0|100|0|0|0|0|8.95|0|0|0|0|0|5000|5091.05|0|0|0|0|0|0|06/30/2019
C00688861|SAGUARO VICTORY FUND|H|J|Q|0|0|0|0|0|0|0|300|0|0|0|0|0|1766.66|1466.66|0|0|0|0|0|0|09/30/2019
C00688879|TAKE PAC AMERICA|V|U|T|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|04/24/2019
C00688887|THE AMERICAN BIPARTISAN POLITICAL ACTION COMMITTEE|V|U|Q||||||||||||||||||||||
C00688895|GEORGE HOLDING VICTORY COMMITTEE 2018|N|J|T|0|0|0|0|0|0|0|2230.8|500|0|0|0|0|2230.8|0|0|0|0|0|0|0|06/30/2019
C00688903|TEMECULA VALLEY DEMOCRATS|N|U|Q|11647|0|11647|0|0|0|0|3994.85|0|0|0|0|0|1756.89|9409.04|0|0|0|0|0|0|06/30/2019
C00688911|LEAD THE WAY|N|J|Q|0|0|0|0|0|0|0|4922.25|0|0|0|0|0|12799.75|7877.5|0|0|0|0|0|0|09/30/2019
C00688929|WORKERS DEFENSE ACTION FUND PAC|O|U|Q||||||||||||||||||||||
C00688937|VISION PAC|N|U|Q|210489.48|0|197835|0|0|0|0|321750.63|0|5000|0|0|0|200874.12|89612.97|0|0|0|0|0|0|06/30/2019
C00688945|SUSAN B. ANTHONY LIST ACTION PAC|O|U|M|420931.04|0|420931.04|0|0|0|0|420285.42|0|0|0|0|0|0|645.62|0|0|0|0|0|0|09/30/2019
C00688952|AZ FORWARD|O|U|Q||||||||||||||||||||||
C00688960|BR VICTORY 2018|N|J|T|3464.02|3464.02|0|0|0|0|0|3650|0|0|0|0|0|185.98|0|0|0|0|0|0|0|07/17/2019
C00688986|RIPPLE OF HOPE PAC INC|V|U|Q|1000|0|0|1000|0|0|0|529|0|0|0|0|0|1167.33|1638.33|100|0|0|0|0|0|09/30/2019
C00688994|TOGETHER FOR PROGRESS PAC|O|U|T||||||||||||||||||||||
C00689000|COMMON SENSE WOMEN|S|J|T||||||||||||||||||||||
C00689034|ABOVE THE BEST PAC|N|D|Q|0|0|0|0|0|0|0|600|0|0|0|0|0|3473.7|2873.7|0|0|0|0|0|0|06/30/2019
C00689059|GLENHOUSE STRATEGIES PAC|N|U|Q||||||||||||||||||||||
C00689067|PROSPERITY FOR OUR FUTURE|N|U|Q|0|0|0|0|0|0|0|96|0|0|0|0|0|118.67|22.67|0|0|0|0|0|0|06/30/2019
C00689075|WORKERS DEFENSE IN ACTION PAC|O|U|Q||||||||||||||||||||||
C00689083|SCHNEIDER VICTORY|N|J|T||||||||||||||||||||||
C00689091|CIM (DELAWARE), INC PAC (AKA"CARLYLE PAC|N|B|Q|130660.03|0|130660.03|0|0|0|0|69073.14|0|0|0|0|0|0|61586.89|0|0|69000|0|0|0|06/30/2019
C00689125|AMERICAN ALLIANCE FOR ECONOMIC DEVELOPMENT PAC (AAED-PAC)|N|B|T|0|0|0|0|0|0|0|2000|0|2000|0|0|0|2000|0|0|0|0|0|0|0|02/14/2019
C00689133|WINNING PA|N|J|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|09/30/2019
C00689141|TOTAL ADMINISTRATIVE SERVICES CORPORATION POLITICAL ACTION COMMITTEE|N|U|Q|5000|0|5000|0|0|0|0|0|0|0|0|0|0|4600|9600|0|0|0|0|0|0|06/30/2019
C00689166|THE SURVIVORS PAC|N|U|Q||||||||||||||||||||||
C00689174|DIGITAL AGE NEURAL COMMITTEE|O|U|Q||||||||||||||||||||||
C00689182|TEAM CHABOT|N|J|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|06/30/2019
C00689208|RVFPAC|N|D|Q|7800|0|2800|5000|0|0|0|5000|0|0|0|0|0|1480.96|4280.96|0|0|5000|0|0|0|09/30/2019
C00689216|CLEAN INDIANA NOW|O|U|Q||||||||||||||||||||||
C00689232|VOTER AWARENESS PROJECT|O|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|93930|93930|0|0|0|0|0|0|06/30/2019
C00689240|AMERICAN VALUES ENHANCING NUANCE AND TROUNCING TOUGH INTRUDERS PAC|O|U|T||||||||||||||||||||||
C00689265|AMERICA FIRST MO PAC|V|U|Q|9547|2000|697|850|0|0|0|8601.55|0|0|0|0|0|1016.43|1961.88|0|0|0|0|0|0|06/30/2019
C00689299|NORTH JERSEY BLUE MAJORITY|H|J|T||||||||||||||||||||||
C00689307|HUNTER MILL HUDDLE|N|U|Q||||||||||||||||||||||
C00689356|KEEPING AMERICA GREAT PAC|O|U|M|11431|0|11431|0|0|0|0|12220.72|0|0|0|0|0|1563|773.28|0|0|0|10000|0|0|09/30/2019
C00689364|THE POOPER PAC|O|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|1700|1700|7421.45|0|0|0|0|0|09/30/2019
C00689380|ARCOSA, INC. EMPLOYEE POLITICAL ACTION COMMITTEE|N|B|M|32778.92|0|32778.92|0|0|0|0|828.41|0|0|0|0|0|56318.22|88268.73|0|0|0|0|0|0|09/30/2019
C00689406|BOUNDARY WATERS PAC|O|U|Q||||||||||||||||||||||
C00689414|MONTANA RURAL VOTERS|O|U|T||||||||||||||||||||||
C00689422|BIG SKY 55+|O|U|T||||||||||||||||||||||
C00689430|JONES VICTORY FUND|N|J|Q|135829|0|135829|0|0|0|0|140958.35|130672|0|0|0|0|5498.01|368.66|0|0|0|0|0|0|09/30/2019
C00689448|JONES ACTION FUND|N|J|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|09/30/2019
C00689455|OPEN STREETS PAC|N|U|Q||||||||||||||||||||||
C00689471|FOUNDERS COMMITTEE; THE|S|J|T||||||||||||||||||||||
C00689513|THE NEXT FIFTY|V|U|Q|5212.54|0|4200|0|0|0|0|4948.42|0|0|0|0|0|2740|3004.12|0|0|0|0|0|0|06/30/2019
C00689562|BAY BLUE PAC|O|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|06/30/2019
C00689588|THE FUTURE WE WANT|O|U|T|0|0|0|0|0|0|0|246.06|0|0|0|0|0|33096.87|32973.84|0|0|0|0|0|0|03/31/2019
C00689612|THE DEMOCRATIC COLLECTIVE|O|U|Q|0|0|0|0|0|0|0|39|0|0|0|0|0|428.21|389.21|2500|0|0|0|0|0|06/30/2019
C00689638|SOUTH JERSEY PAC|N|D|Q||||||||||||||||||||||
C00689661|THE RIGHT FUTURE|O|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|06/30/2019
C00689679|PROTECT AMERICAN GREATNESS|O|U|T|0|0|0|0|0|0|0|31.2|0|0|0|0|0|31.2|0|0|0|0|0|0|0|01/31/2019
C00689687|BATTLEGROUND MINNESOTA|H|J|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|2614.37|2614.37|0|0|0|0|0|0|09/30/2019
C00689695|ABOVEBOARD PAC|N|U|Q||||||||||||||||||||||
C00689703|PERRY SMUCKER VICTORY FUND|N|J|T|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|01/24/2019
C00689711|CITIZENS FOR THE TRUTH|O|U|Q||||||||||||||||||||||
C00689729|STRONGER GOVERNMENT THROUGH CHRISTIAN VALUES PAC|N|U|Q||||||||||||||||||||||
C00689737|OF THE PEOPLE|V|U|Q|600.18|0|0|0|0|0|0|2400.71|0|0|0|0|0|3312.26|1511.73|0|600.18|0|0|0|600.18|06/30/2019
C00689745|MAKE THE ROAD ACTION INDEPENDENT EXPENDITURE COMMITTEE|O|U|Q|40958|0|0|40958|0|0|0|75958|0|0|0|0|0|40000|5000|0|0|0|9428.75|0|0|06/30/2019
C00689752|WAYFAIR LLC PAC|N|U|Q|0|0|0|0|0|0|0|351.09|0|0|0|0|0|30000|29648.91|0|0|0|0|0|0|06/30/2019
C00689786|THE PEOPLE POLITICAL ACTION COMMITTEE|N|U|Q||||||||||||||||||||||
C00689794|WISE PAC|V|U|Q||||||||||||||||||||||
C00689828|314 ACTION VICTORY FUND|N|U|Q|16600|16600|0|0|0|0|0|16675|0|0|0|0|0|198|123|0|0|0|0|0|0|06/30/2019
C00689836|RESCHENTHALER VICTORY FUND|N|J|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|09/30/2019
C00689844|URGENT CARE ASSOCIATION POLITICAL ACTION COMMITTEE|N|U|Q|15950|0|15950|0|0|0|0|383.3|0|0|0|0|0|26902.37|42469.07|0|0|0|0|0|0|06/30/2019
C00689851|GEORGIA BLUE VICTORY FUND|H|J|Q|0|0|0|0|0|0|0|269.55|0|0|0|0|0|581.09|311.54|0|0|0|0|0|0|09/30/2019
C00689869|AUSTIN DSA IN ACTION|N|U|Q|307|0|307|0|0|0|0|0|0|0|0|0|0|0|307|0|0|0|0|0|0|09/30/2019
C00689877|COMMITTEE TO ELECT STEVEN DEVALD|U|U|Q||||||||||||||||||||||
C00689893|GUEST PAC|N|D|Q|0|0|0|0|0|0|0|4|0|0|0|0|0|10535.39|10531.39|0|0|0|0|0|0|06/30/2019
C00689901|FORWARD MONTANA|O|U|T||||||||||||||||||||||
C00689919|TEXAS FOREVER|O|U|T|0|0|0|0|0|0|0|1167.98|0|0|0|0|0|1167.98|0|0|0|867.98|0|0|0|01/24/2019
C00689943|GLOBAL TECHNICAL SYSTEMS FEDERAL PAC|N|U|Q|7000|0|7000|0|0|0|0|7000|0|0|0|0|0|4972.05|4972.05|0|0|7000|0|0|0|09/30/2019
C00689950|IMMIGRANT ACTION - 2018|O|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|1357.09|1357.09|0|0|0|0|0|0|06/30/2019
C00689984|GOVEVOLVE PAC|N|B|Q|11000|0|11000|0|0|0|0|0|0|0|0|0|0|0|11000|0|0|0|0|0|0|06/30/2019
C00689992|UNITED STRATEGIES GROUP POLITCAL ACTION COMMITTEE|N|U|Q||||||||||||||||||||||
C00690008|UNITED STRATEGIES GROUP POLITICAL ACTION COMMITTEE|N|U|Q||||||||||||||||||||||
C00690016|RELATIVELY EASY PAC|O|U|Q||||||||||||||||||||||
C00690024|FOUNDATION FOR SANITY IN POLITICS LLC|N|U|Q||||||||||||||||||||||
C00690032|ST. TAMMANY DPEC PAC|X|U|Q|7445|0|1445|0|0|0|0|8034.1|0|0|0|0|0|1114.17|525.07|6000|0|0|8034.1|0|0|06/30/2019
C00690040|COCKBURN VICTORY FUND|N|J|T|0|0|0|0|0|0|0|22495.04|2775.04|19500|0|0|0|22495.04|0|0|0|0|0|0|0|03/06/2019
C00690057|SAVE THE TREES|N|U|Q||||||||||||||||||||||
C00690065|CLOUD TEXAS VICTORY COMMITTEE|N|J|T|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|09/12/2019
C00690073|AMERICA WORKS STATE & LOCAL PAC|N|D|Q|176750|0|176750|0|0|0|0|67030.73|0|0|0|0|0|44844.27|154563.54|0|0|0|0|0|0|06/30/2019
C00690081|BETTER GOVERNMENT FOR A BETTER AMERICA, PAC|N|U|Q||||||||||||||||||||||
C00690099|BRADFORD WHITE CORPORATION POLITICAL ACTION COMMITTEE ("BWC PAC")|N|U|M|52550|0|52550|0|0|0|0|7546.95|0|0|0|0|0|0|45003.05|0|0|7300|0|0|0|09/30/2019
C00690107|AUTISTIC ADVANCEMENT PAC|O|B|Q||||||||||||||||||||||
C00690115|BUSINESS LEADERS FOR BETTER GOVERNMENT SUPER PAC|O|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|06/30/2019
C00690123|INDEPENDENT VOICES OF CHANGE|O|U|T||||||||||||||||||||||
C00690131|IDEAL IMMIGRATION PAC|V|U|Q|28778.13|0|10778.13|0|0|0|0|28483.94|0|0|0|0|0|0|294.19|0|0|0|0|0|0|06/30/2019
C00690149|CANNABIS TRADE FEDERATION ACTION FUND|N|U|Q|10000|0|10000|0|0|0|0|14428.29|0|0|0|0|0|20000|15571.71|-8|0|11600|0|0|0|06/30/2019
C00690156|LIBERTY AND JUSTICE FOR ALL PAC|N|U|T|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|07/26/2019
C00690164|CHAMPIONS OF GUN SENSE|N|U|Q||||||||||||||||||||||
C00690172|MIKE ESPY VICTORY FUND|N|J|Q|7500|0|0|7500|0|0|0|20|0|0|0|0|0|23562.73|31042.73|3052.77|0|0|0|0|0|06/30/2019
C00690180|ALASKA VOTES|O|U|T||||||||||||||||||||||
C00690198|ROCKINGHAM COUNTY DEMOCRATIC COMMITTEE|X|U|Q|1625|0|1625|0|0|0|0|18.22|0|0|0|0|0|6412.88|8019.66|0|0|0|0|0|0|06/30/2019
C00690206|5050 BY 2020 COMMITTEE|N|U|Q||||||||||||||||||||||
C00690222|ROANOKE CITY DEMOCRATIC COMMITTEE|X|U|Q||||||||||||||||||||||
C00690230|MIAMIAMERIC.ORG|O|U|T|0|0|0|0|0|0|0|0|0|0|0|0|0|5000|5000|0|0|0|0|0|0|01/27/2019
C00690255|ONEAMERICA VOTES JUSTICE FOR ALL FUND|V|U|T|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|03/14/2019
C00690263|LMG PAC|O|U|Q|115|0|115|0|0|0|0|94.58|0|0|0|0|0|48.02|68.44|0|0|0|0|0|0|06/30/2019
C00690271|SECOND GENERATION|N|U|Q|24361.2|0|21061.2|3300|0|0|0|23592.13|0|0|0|0|0|1842.08|2611.15|0|0|18109.67|0|0|0|06/30/2019
C00690297|NATIONAL CONSUMER CREDIT ACCESS SUPER PAC, INC.|O|U|Q|10772.5|0|10772.5|0|0|0|0|9777.83|0|0|0|0|0|41.5|1036.17|100|0|0|0|0|0|06/30/2019
C00690305|INDIAN AMERICAN PAC OF LEHIGH VALLEY|N|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|621.83|621.83|0|0|0|0|0|0|06/30/2019
C00690313|MISSOURI LEADERSHIP COALITION|N|D|Q|3000|0|3000|0|0|0|0|2469.4|0|0|0|0|0|0|530.6|0|0|0|0|0|0|06/30/2019
C00690321|OUR VOICE OUR VOTE ARIZONA|U|U|T|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|07/31/2019
C00690339|CENTER FOR REAL NEWS|O|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|06/30/2019
C00690347|MILLENNIAL PAC|O|U|Q||||||||||||||||||||||
C00690354|DARK HORSE DEMS|N|U|Q||||||||||||||||||||||
C00690362|AMERICANS FOR COMPREHENSIVE EDUCATION REFORM|O|U|Q|604.07|0|0|0|0|0|0|720.05|0|0|0|0|0|132.66|16.68|804.07|0|0|0|0|0|06/30/2019
C00690388|CONSERVATIVE STRATEGIES GROUP|N|U|T|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|04/15/2019
C00690396|MIAMIAMERICA.ORG|N|U|T|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|02/06/2019
C00690420|MAKING US GREAT AGAIN|O|U|T|260|0|260|0|0|0|0|244.99|0|0|0|0|0|0|-10|0|0|0|244.99|0|0|08/31/2019
C00690453|DAT PAC|N|U|T|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|03/25/2019
C00690479|DC LIBERTARIAN PARTY|N|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|-1794.32|-1794.32|1794.32|0|0|0|0|0|06/30/2019
C00690487|KENTICKIANS FOR A BETTER TOMORROW|N|U|Q||||||||||||||||||||||
C00690511|KENTUCKY HISPANIC CAUCUS|N|U|Q||||||||||||||||||||||
C00690529|LOUISIANA NOW POLITICAL ACTION COMMITTEE|O|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|2500|2500|0|0|0|0|0|0|06/30/2019
C00690537|CHILDRENS PROTECTIVE RIGHTS FUND PAC|N|U|Q|0|0|0|0|0|0|0|101.84|0|0|0|0|0|313.51|211.67|0|0|0|0|0|0|06/30/2019
C00690552|WOMEN OF 'K'OLOR ELECTORAL PAC|N|D|Q|3943.5|0|3843.5|0|0|0|0|3367.06|0|0|0|0|0|977.52|1553.96|0|100|0|0|0|0|06/30/2019
C00690560|D-DUB2-3|U|U|Q||||||||||||||||||||||
C00690669|TRANSFORMATIVE CHANGE PAC|N|D|Q|0|0|0|0|0|0|0|2909|0|0|0|0|0|4915.46|2006.46|0|0|0|0|0|0|09/30/2019
C00690693|BOLD OCEAN LLC PAC|N|U|M|20095.82|0|20095.82|0|0|0|0|14500|0|0|0|0|0|25266|30861.82|0|0|14500|0|0|0|09/30/2019
C00690735|CGCN PAC|N|B|Q|55000|0|55000|0|0|0|0|51250|0|0|0|0|0|46805.69|50555.69|0|0|51250|0|0|0|06/30/2019
C00690768|KANSAS TRUTH PAC FEDERAL|V|U|T|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|02/06/2019
C00690776|MICHIGAN LIBERATION ACTION FUND|O|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|24.57|24.57|0|0|0|0|0|0|06/30/2019
C00690784|COMMON GROUND|V|U|Q|39000|0|0|0|0|0|0|330646.29|0|0|0|0|0|418688.4|127042.11|0|0|0|0|0|0|06/30/2019
C00690792|BATTLEGROUND KENTUCKY|N|U|Q||||||||||||||||||||||
C00690800|RESTORE OUR HEALTHCARE, INC.|O|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|3784.4|3784.4|0|0|0|0|0|0|06/30/2019
C00690818|FORPAC INC|V|U|Q|1000|0|1000|0|0|0|0|1687.31|0|0|0|0|0|1071.37|384.06|175|0|0|0|0|0|06/30/2019
C00690834|CITIZENS FOR THE CENTER|O|U|Q||||||||||||||||||||||
C00690867|LEFT OF CENTER PAC|V|U|Q|51188|0|0|0|0|0|0|37736.28|0|0|0|0|0|4500.69|17952.41|0|0|0|2069.6|0|0|09/30/2019
C00690883|THE BX PAC|V|U|Q||||||||||||||||||||||
C00690891|GRAHAM MAJORITY FUND|N|J|Q|884400|0|860100|24300|0|0|0|864016.05|717589.33|0|0|0|0|0|20383.95|0|0|0|0|0|0|09/30/2019
C00690917|POSITIVE POLITICS PAC|N|U|T|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|10/04/2019
C00690925|NORTH DAKOTA RURAL VOTERS|N|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|06/30/2019
C00690933|ACCESS TO PRIVATE CAPITAL COLLECTIVE|N|U|Q||||||||||||||||||||||
C00690958|AMERICAN HEMP PAC|O|U|Q||||||||||||||||||||||
C00690990|SINGLE PAYER ACTION NOW (SPON)|N|U|Q||||||||||||||||||||||
C00691006|CHARTER YOUR FUTURE|N|B|Q||||||||||||||||||||||
C00691014|SINGLE PAYER OPTION NOW (SPON)|N|U|Q||||||||||||||||||||||
C00691030|45 ORIGINALS SUPERPAC, INC.|O|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|06/30/2019
C00691048|USA PAC LLC|N|U|T||||||||||||||||||||||
C00691063|CIVX NATIONAL PAC|N|U|Q||||||||||||||||||||||
C00691071|EENGURRA.GOV|U|U|A||||||||||||||||||||||
C00691105|SAFE STREETS|O|U|Q||||||||||||||||||||||
C00691139|COUNCIL ON AMERICAN LIBERALISM|O|U|Q||||||||||||||||||||||
C00691147|ROUGHRIDER PAC|N|D|Q|11900|9500|900|1500|0|0|0|8720.04|0|0|0|0|0|10850|14029.96|0|0|6000|0|0|0|06/30/2019
C00691154|BELIEVE IN AMERICA PAC|Q|D|Q|240211.76|0|65925|174286.76|0|0|0|321563.73|0|0|0|0|0|136020.46|54668.49|0|0|106400|0|0|0|06/30/2019
C00691162|HOOSIER PAC|N|D|Q|41288.58|8541.58|3747|29000|0|0|0|32229.6|10000|0|0|0|0|2550|11608.98|0|0|19600|0|0|0|06/30/2019
C00691170|TEAM MITT|N|J|Q|335288.79|0|326586.29|8600|0|0|0|281984.32|0|0|0|0|0|0|53304.47|0|0|0|0|0|0|09/30/2019
C00691204|LIFE LIBERTY AND HORSEMANSHIP|N|U|T|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|09/17/2019
C00691212|US CITIZENS FOR POLITICAL ACTION|O|U|Q||||||||||||||||||||||
C00691220|STATE 48 PAC|N|U|Q|2700|0|2700|0|0|0|0|185|0|0|0|0|0|2800|5315|0|0|0|0|0|0|06/30/2019
C00691261|URBAN RED POLITICAL ACTION COMMITTEE|V|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|200|0|0|0|0|0|0|0|06/30/2019
C00691279|QUICK ACTION PAC|O|U|T|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|03/01/2019
C00691287|THE PEOPLES PARTY|X|U|Q||||||||||||||||||||||
C00691311|CHEROKEE COUNTY FEDERATED WOMEN''S DEMOCRAT CLUB|X|U|T||||||||||||||||||||||
C00691329|AMERICAN WOUNDED VETERANS PAC|O|U|Q|416402.27|0|416402.27|0|0|0|0|374762.05|0|0|0|0|0|0|41640.22|0|0|0|0|0|0|06/30/2019
C00691337|FLORIDA VOTES COUNT|N|J|T|5000|0|5000|0|0|0|0|30000|8960.29|0|0|0|0|25000|0|0|0|0|0|0|0|03/31/2019
C00691345|REPAIR THE WORLD PAC|N|D|Q|0|0|0|0|0|0|0|10|0|0|0|0|0|5000|4990|0|0|0|0|0|0|06/30/2019
C00691352|SAFER AND STRONGER COMMUNITIES PAC|N|D|M|100|0|100|0|0|0|0|60|0|0|0|0|0|0|40|0|0|0|0|0|0|09/30/2019
C00691360|ARIZONA STATE AFL-CIO PAC|N|U|A||||||||||||||||||||||
C00691378|ALLERGY ASSOCIATES PA POLITICAL ACTION COMMITTEE|N|U|Q|19250|0|19250|0|0|0|0|2000|0|0|0|0|0|0|17250|0|0|2000|0|0|0|06/30/2019
C00691402|FUTURE FUND PAC|N|U|Q|48851.68|0|21299.29|27552.39|0|0|0|25237.16|0|0|0|0|0|2831.8|26446.32|0|0|0|0|0|0|06/30/2019
C00691436|RAW HOPE FOR HUMANITY RISING|O|U|T||||||||||||||||||||||
C00691451|LIGHT MONEY PAC|O|U|T|540.05|0|540|0|0|0|0|523.2|0|0|0|0|0|0|0|0|0|0|0|0|0|09/30/2019
C00691469|AMERICAN NATIONAL SUPERPAC|N|U|T|0|0|0|0|0|0|0|784|0|0|0|0|0|784|0|0|0|0|0|0|0|08/16/2019
C00691477|ROUNDS-SDGOP VICTORY FUND|N|J|M|0|0|0|0|0|0|0|213|0|0|0|0|0|840|627|0|0|0|0|0|0|09/30/2019
C00691485|INTEGRITY PAC|V|U|Q||||||||||||||||||||||
C00691493|WE PERSIST PAC|O|U|Q||||||||||||||||||||||
C00691501|RE-JOYCE PAC|N|D|Q|12525|0|6525|6000|0|0|0|2059.89|0|0|0|0|0|6105|16570.11|0|0|1000|0|0|0|06/30/2019
C00691543|ANGRY NASTY DEMOCRATS|N|U|Q||||||||||||||||||||||
C00691568|THE VIRGINIA VICTORY FUND INC.|N|D|Q|16623.58|6623.58|0|10000|0|0|0|0|0|0|0|0|0|0|16623.58|0|0|0|0|0|0|06/30/2019
C00691576|HYDE-SMITH VICTORY FUND|N|J|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|200|200|0|0|0|0|0|0|09/30/2019
C00691584|CATALYST PAC|N|B|Q|9672.37|0|7172.37|2500|0|0|0|6599.48|0|0|0|0|0|0|3072.89|0|0|0|0|0|0|06/30/2019
C00691600|SIMPLE PAC|N|U|Q||||||||||||||||||||||
C00691618|THE SURETY & FIDELITY ASSOCIATION OF AMERICA POLITICAL ACTION COMMITTEE|N|B|Q|26700|0|4200|22500|0|0|0|11127.01|0|0|0|0|0|1840|17412.99|0|0|11000|0|0|127.01|06/30/2019
