CAND_ID|CAND_NAME|CAND_ICI|PTY_CD|CAND_PTY_AFFILIATION|TTL_RECEIPTS|TRANS_FROM_AUTH|TTL_DISB|TRANS_TO_AUTH|COH_BOP|COH_COP|CAND_CONTRIB|CAND_LOANS|OTHER_LOANS|CAND_LOAN_REPAY|OTHER_LOAN_REPAY|DEBTS_OWED_BY|TTL_INDIV_CONTRIB|CAND_OFFICE_ST|CAND_OFFICE_DISTRICT|SPEC_ELECTION|PRIM_ELECTION|RUN_ELECTION|GEN_ELECTION|GEN_ELECTION_PRECENT|OTHER_POL_CMTE_CONTRIB|POL_PTY_CONTRIB|CVG_END_DT|INDIV_REFUNDS|CMTE_REFUNDS
S0CO00500|BAER, DAN|C|1|DEM|1627403.54|243726.56|1002972.67|0|0|624430.87|0|0|0|0|0|696.02|1379210.87|CO|00||||||4364|0|09/30/2019|255831|0
S0CO00518|WALSH, JOHN|C|1|DEM|886506.41|0|642680.42|0|0|243825.99|15011.7|0|0|0|0|0|866792.56|CO|00||||||4697.5|0|09/30/2019|125498.45|0
S0CO00526|BURNES, ELLEN DR|C|1|DEM|122027.52|0|122027.52|0|0|0|0|100000|0|19706.11|0|0|22018.29|CO|00||||||0|0|09/15/2019|0|0
S0CO00534|MADDEN, ALICE|C|1|DEM|272729.02|0|244371.29|0|0|28357.73|40000|50000|0|0|0|50000|182728.36|CO|00||||||0|0|09/30/2019|0|0
S0CO00559|WILLIAMS, ANGELA|C|1|DEM|108293.49|0|59401.19|0|0|48892.3|500|0|0|0|0|0|107793.49|CO|00||||||0|0|09/30/2019|0|0
S0CO00567|WARREN, MICHELLE FERRIGNO|C|1|DEM|40839.2|0|18121.16|0|0|22718.04|10000|0|0|0|0|0|30839.2|CO|00||||||0|0|09/30/2019|0|0
S0CO00575|HICKENLOOPER, JOHN W.|C|1|DEM|2132427.41|0|462459.41|0|0|1669968|5600|0|0|0|0|0|1969926.42|CO|00||||||107300|49600|09/30/2019|6545.5|0
S0CO00591|MILTON, CHRISTOPHER HAWKINS CRITTER|C|1|DEM|4364.75|0|479.31|0|0|3885.44|364.75|4000|0|0|0|4000|0|CO|00||||||0|0|09/30/2019|0|0
S4CO00171|SCHAFFER, ROBERT W|O|2|REP|0|0|0|0|90870|90870.98|0|0|0|0|0|0|0|CO|00||||||0|0|09/30/2019|0|0
S4CO00379|TRUJILLO, FLOYD|C|2|REP|0|0|0|0|1024.25|1024.25|0|0|0|0|0|102930.68|0|CO|00||||||0|0|09/30/2019|0|0
S4CO00395|GARDNER, CORY|I|2|REP|6463428|1184569.56|1468278.59|0|1701437.57|6696586.98|0|0|0|0|0|0|3527890.7|CO|00||||||1706367.74|44600|09/30/2019|67948.56|9000
S6CO00259|NEVILLE, TIMOTHY PATRICK|C|2|REP|0|0|0|0|0|0|0|0|0|0|0|0|0|CO|00||||||0|0|04/02/2019|0|0
S0CO00344|NAPOLITANO, JASON ANDREW|C|3|IND|0|0|46.7|0|163|116.19|0|0|0|0|0|6352.3|0|CO|00||||||0|0|09/30/2019|0|0
S0CT00037|DODD, CHRISTOPHER J|C|1|DEM|0|0|26111.4|0|109783.47|83672.07|0|0|0|0|0|0|0|CT|00||||||0|0|09/30/2019|0|0
S0CT00177|BLUMENTHAL, RICHARD|I|1|DEM|486887.13|0|276853.06|0|3165749.55|3375783.62|1064.2|0|0|0|0|0|375502.24|CT|00||||||98910|0|09/30/2019|3645|2500
S2CT00132|MURPHY, CHRISTOPHER S||1|DEM|612359.71|0|592456.97|0|4784717.05|4804619.79|0|0|0|0|0|0|593789.38|CT|00||||||2500|0|09/30/2019|0|0
S6CT05090|WOLF, AUGUST L|C|2|REP|0|0|0|0|0|0|0|0|0|0|0|215170.22|0|CT|00||||||0|0|09/30/2019|0|0
S8CT00121|COREY, MATTHEW MCKINNON|C|2|REP|600|0|17967.96|0|17367.96|0|0|0|0|9989.34|0|0|100|CT|00||||||0|500|06/30/2019|0|0
S8CT00154|VISCONTI, JOE|C|2|REP|1000|0|1000|0|0|0|1000|0|360|0|1000|0|0|CT|00||||||0|0|06/30/2019|0|0
S0DE00092|COONS, CHRISTOPHER A.|I|1|DEM|2325533.2|42587.14|699414.15|0|505185.2|2131304.25|0|0|0|0|0|0|1596846.06|DE|00||||||685700|0|09/30/2019|27944.13|1000
S8DE00079|CARPER, THOMAS R.||1|DEM|283465.07|0|314850.12|0|360641.86|329256.81|0|0|0|0|0|0|126528.92|DE|00||||||147077.89|0|09/30/2019|5850|0
S6DE00131|O'DONNELL, CHRISTINE|O|2|REP|0|0|0|0|571.96|571.96|0|0|0|0|0|39118.92|0|DE|00||||||0|0|09/30/2019|0|0
S8DE00129|TRUONO, EUGENE (GENE) J JR|C|2|REP|7050|0|7123.5|0|544.64|471.14|0|7050|0|0|0|200134.9|0|DE|00||||||0|0|09/30/2019|0|0
S8DE00145|ARLETT, ROB|C|2|REP|0|0|822.99|0|2019.71|1196.72|0|0|0|0|0|11995.8|0|DE|00||||||0|0|03/31/2019|0|0
S6FL00376|GRAYSON, ALAN MARK|C|1|DEM|40739.81|0|41122.13|0|926838.78|926456.46|0|0|0|0|0|2537623.78|40737.84|FL|00||||||0|0|09/30/2019|0|0
S8FL00166|NELSON, BILL|I|1|DEM|280714.47|0|887408.25|0|1730969.24|1124275.46|0|0|0|0|0|0|0|FL|00||||||0|0|09/30/2019|0|0
S8FL00240|LYLES, TAMIKA|C|1|DEM|0|0|2415.63|0|2415.63|2415.63|0|0|0|0|0|0|0|FL|00||||||0|0|09/30/2019|0|0
S0FL00338|RUBIO, MARCO|I|2|REP|610816.1|73810.59|522423.55|0|697379.92|785772.47|0|0|0|0|0|0|400122.09|FL|00||||||97500|0|09/30/2019|5900|0
S2FL00193|HARIDOPOLOS, MIKE|C|2|REP|968.56|0|126203|0|382265.36|257030.92|0|0|0|0|0|0|0|FL|00||||||0|0|09/30/2019|0|0
S6FL00236|MCBRIDE, WILLIAM|C|2|REP|0|0|0|0|0|0|0|0|0|0|0|251071.42|0|FL|00||||||0|0|09/30/2019|0|0
S6FL00277|JONES, LATERESA ANN|C|2|REP|1687.09|0|1034.09|0|143.3|796.3|0|100|0|0|0|100|852|FL|00||||||0|0|06/30/2019|0|0
S8FL00273|SCOTT, RICK SEN||2|REP|742027.76|527775.88|358408.71|0|1460603.73|1844222.78|3629|0|0|0|0|0|66367.08|FL|00||||||81500|0|09/30/2019|2850|5000
S2FL00326|BORGIA, CHRIS|C|3|NNE|0|0|0|0|107.17|107.17|0|0|0|0|0|10950|0|FL|00||||||0|0|09/30/2019|0|0
S0GA00369|WILLIAMS, ELAINE WHIGHAM|C|1|DEM|5000|0|0|0|0|0|0|0|0|0|0|0|0|GA|00||||||0|0|06/01/2019|0|0
S0GA00393|TOMLINSON, TERESA PIKE|C|1|DEM|932981.04|0|643391.12|0|0|289589.92|1059.88|30000|0|0|0|30000|888861.5|GA|00||||||11000|0|09/30/2019|2513|0
S0GA00401|RIGGS AMICO, SARAH|C|1|DEM|760918.3|0|335179.54|0|0|425738.76|8400|400000|0|0|0|407592.83|292518.3|GA|00||||||10000|0|09/30/2019|148|0
S0GA00419|TERRY, EDWARD|C|1|DEM|88113.41|0|20597.61|0|0|67515.8|0|0|0|0|0|0|88113.41|GA|00||||||0|0|09/30/2019|0|0
S8GA00180|OSSOFF, T. JONATHAN|C|1|DEM|1343503.05|532791.7|49184.17|0|0|1294318.88|0|0|0|0|0|0|810711.35|GA|00||||||0|0|09/30/2019|254|0
S2GA00118|CHAMBLISS, C SAXBY|C|2|REP|256.41|0|21066.13|0|159863|139054.81|0|0|0|0|0|0|0|GA|00||||||0|0|09/30/2019|0|0
S4GA11210|KINGSTON, JOHN H SR REP|O|2|REP|71.57|0|0|0|356|427.9|0|0|0|0|0|0|0|GA|00||||||0|0|09/30/2019|0|0
S4GA11285|PERDUE, DAVID|I|2|REP|5599694.64|2130634.47|996125.8|0|1703670.97|6307239.81|0|0|0|0|0|820583.21|2385132.54|GA|00||||||1078200|0|09/30/2019|26553.13|2500
S6GA00119|ISAKSON, JOHN HARDY|I|2|REP|199276.31|37268.42|202656.2|0|1218421.82|1215041.93|0|0|0|0|0|0|29386|GA|00||||||122000|0|09/30/2019|0|0
S2HI00106|HIRONO, MAZIE K.||1|DEM|235391.61|0|336528.3|0|996873.46|895736.77|0|0|0|0|0|125000|201850.28|HI|00||||||33500|0|09/30/2019|918.13|0
S4HI00136|SCHATZ, BRIAN|I|1|DEM|616115.93|18200|191775.37|0|2610426.57|3034767.13|0|0|0|0|0|0|425613.9|HI|00||||||137780|0|09/30/2019|5811.25|0
S0IA00119|FIEGEN, THOMAS L|C|1|DEM|0|0|22|0|27769|27747.2|0|0|0|0|0|30680.9|0|IA|00||||||0|0|09/30/2019|0|0
S0IA00150|MAURO, EDDIE J|C|1|DEM|1238559.45|0|167027.01|0|0|1071532.44|0|1100000|0|0|0|1100000|138559.45|IA|00||||||0|0|09/30/2019|255|0
S0IA00168|GRAHAM, KIMBERLY|C|1|DEM|31829.79|0|11677.06|0|0|20152.73|0|0|0|0|0|0|31829.79|IA|00||||||0|0|09/30/2019|0|0
S0IA00176|GREENFIELD, THERESA|C|1|DEM|1741842.03|138942.74|501577.63|0|0|1240264.4|0|0|0|0|0|0|1283799.29|IA|00||||||257000|62100|09/30/2019|719.5|0
S0IA00200|FRANKEN, MICHAEL|C|1|DEM|150314.59|0|43185.06|0|0|107129.53|5600|0|0|0|0|0|144714.59|IA|00||||||0|0|09/30/2019|0|0
S4IA00020|HARKIN, THOMAS RICHARD|C|1|DEM|320.36|0|1109.7|0|61340.88|60551.54|0|0|0|0|0|0|0|IA|00||||||0|0|09/30/2019|0|0
S0IA00028|GRASSLEY, CHARLES E |I|2|REP|422118.71|0|102035.32|0|904975.89|1225059.28|0|0|0|0|0|0|177551.89|IA|00||||||241127|0|09/30/2019|0|2000
S4IA00095|WHITAKER, MATTHEW GEORGE "MATT"|O|2|REP|0|0|0|0|8082|8082.46|0|0|0|0|0|49187.37|0|IA|00||||||0|0|09/30/2019|0|0
S4IA00129|ERNST, JONI K|I|2|REP|3771867.21|1204126.63|1191286.6|0|1363149.69|3943730.3|0|0|0|0|0|0|1509580.5|IA|00||||||1012313.53|44600|09/30/2019|25353|2500
S4IA00152|JACOBS, MARK M|O|2|REP|360|0|360|0|0|0|360|0|0|0|0|250000|0|IA|00||||||0|0|09/30/2019|0|0
S0IA00184|HERZOG, SUZANNE|C|3|IND|11391.19|0|2318.51|0|0|9072.68|4211.44|7000|0|0|0|7000|179.75|IA|00||||||0|0|09/30/2019|0|0
S0ID00149|HARRIS, NANCY LYNN|C|1|DEM|18204.16|0|15457.12|0|0|2747.04|1500|1874.48|0|0|0|1874.48|12035.31|ID|00||||||0|0|09/30/2019|0|0
S8ID00027|CRAPO, MICHAEL D|I|2|REP|371782.84|127465.85|179367.4|0|3557101.16|3749516.6|0|0|0|0|0|0|128656|ID|00||||||91500|0|09/30/2019|0|750
S8ID00092|RISCH, JAMES E|I|2|REP|922177.09|75533.34|210876.06|0|1085294.62|1796595.65|0|0|0|0|0|0|468623.23|ID|00||||||369150|0|09/30/2019|0|0
S6ID00104|WRITZ, RAY|C|3|CON|1750|0|1103|0|130|777.07|1500|0|0|0|0|1296.87|250|ID|00||||||0|0|09/30/2019|0|0
S0IL00493|STAVA-MURRAY, ANNE MICHELE MOST RECEN|C|1|DEM|175|0|165.28|0|0|9.72|150|0|0|0|0|0|25|IL|00||||||0|0|07/15/2019|0|0
S0IL00576|JORDAN LAWLOR, MARILYN|C|1|DEM|3423|0|1473|0|0|1950|0|0|0|0|0|0|3420|IL|00||||||3|0|09/30/2019|0|0
S6IL00151|DURBIN, RICHARD J|I|1|DEM|2632548.3|1032819.84|813400.76|0|2013437.93|3832585.47|0|0|0|0|0|0|1101410.05|IL|00||||||486350|0|09/30/2019|9136.38|0
S6IL00292|DUCKWORTH, L TAMMY|C|1|DEM|870850.6|27142|787556.02|0|1137843.69|1221138.27|0|0|0|0|0|0|754930.06|IL|00||||||82000|0|09/30/2019|12486.25|0
S6IL00342|HARRIS, NAPOLEON|C|1|DEM|0|0|0|0|0|0|0|0|0|0|0|0|0|IL|00||||||0|0|03/15/2019|0|0
S0IL00501|HUBBARD, PEGGY|C|2|REP|99494.12|0|78096.52|0|0|21397.6|0|0|0|0|0|0|97683.79|IL|00||||||1000|0|09/30/2019|10|0
S0IL00527|TARTER, THOMAS|C|2|REP|83748|0|9355.24|0|0|74392.76|1625|50000|0|0|0|50000|32123|IL|00||||||0|0|09/30/2019|0|0
S0IL00543|CURRAN, MARK|C|2|REP|29950|0|6539.93|0|0|23410.07|0|10000|0|0|0|10000|19775|IL|00||||||175|0|09/30/2019|0|0
S2IL00119|OBERWEIS, JAMES D "JIM"|C|2|REP|745895.08|0|194316.97|3850|0|551578.11|4129.42|400000|0|0|0|400000|338231.88|IL|00||||||2000|0|09/30/2019|0|0
S4IL00438|TRUAX, DOUGLAS LEE|C|2|REP|370.78|0|0|0|-370|0|0|370.78|0|0|0|53080.87|0|IL|00||||||0|0|06/30/2019|0|0
S6IL00185|MARSHALL, ROBERT|C|2|REP|50530|0|18055|0|314|30475|20530|30000|0|0|0|28000|0|IL|00||||||0|0|09/30/2019|0|0
S6IL00334|MARTER, JAMES THOMAS|C|2|REP|250|0|224|0|18.95|44.95|0|250|0|0|0|39451.18|0|IL|00||||||0|0|09/30/2019|0|0
S0IN00061|HILL, BARON P|O|1|DEM|8.59|0|20638.35|0|160842.76|140213|0|0|0|0|0|0|0|IN|00||||||0|0|09/30/2019|0|0
S2IN00091|DONNELLY, JOSEPH S|I|1|DEM|224691.23|0|64617.23|0|173872.55|333946.55|0|0|0|0|0|0|0|IN|00||||||0|0|09/30/2019|3234.08|0
S6IN00209|DICKERSON, JOHN MARTIN|O|1|DEM|0|0|0|0|0|0|0|0|0|0|0|0|0|IN|00||||||0|0|09/30/2019|0|0
S8IN00049|BAYH, EVAN|O|1|DEM|109807.27|0|20577.89|0|1129029.35|1218258.73|0|0|0|0|0|0|0|IN|00||||||0|0|09/30/2019|0|0
S0IN00111|BATES, DON JR|O|2|REP|0|0|0|0|0|0|0|0|0|0|0|0|0|IN|00||||||0|0|09/30/2019|0|0
S6IN00191|YOUNG, TODD CHRISTOPHER|C|2|REP|786342.41|248472.48|245225.5|0|291136.1|832253.01|0|0|0|0|0|0|425874.93|IN|00||||||111995|0|09/30/2019|211|0
S8IN00148|TAKAMI, ANDREW BENJAMIN|C|2|REP|0|0|616.14|0|12373.72|11757.58|0|0|0|0|0|0|0|IN|00||||||0|0|03/31/2019|0|0
S8IN00163|MESSER, ALLEN LUCAS|C|2|REP|0|0|2159.75|0|8384.6|6224.85|0|0|0|0|0|0|0|IN|00||||||0|0|06/24/2019|0|0
S8IN00171|BRAUN, MIKE|I|2|REP|277826.55|37375.35|229128.02|7111.9|71583.08|120281.61|0|0|0|0|0|341069.24|60703.97|IN|00||||||126726.79|0|09/30/2019|30|0
S8IN00189|ROKITA, THEODORE EDWARD|C|2|REP|25.43|0|17414.78|0|62606.05|45216.7|0|0|0|0|0|0|0|IN|00||||||0|0|09/30/2019|0|0
S0KS00166|WIESNER, PATRICK|C|1|DEM|0|0|61|0|199|137.91|0|0|0|0|0|20000|0|KS|00||||||0|0|09/30/2019|0|0
S0KS00224|BOYDA, NANCY E|O|1|DEM|15995.6|0|15438.63|0|0|556.97|68.84|1000|0|0|0|1000|14926.76|KS|00||||||0|0|12/31/2019|0|0
S0KS00232|GRISSOM, BARRY|O|1|DEM|468513.46|0|102372.15|0|0|366141.31|0|0|0|0|0|21594.64|466013.46|KS|00||||||2500|0|09/30/2019|0|0
S0KS00265|TILLMAN, ROBERT LEON|O|1|DEM|0|0|0|0|0|0|0|0|0|0|0|2913.14|0|KS|00||||||0|0|10/15/2019|0|0
S0KS00307|REDDI, USHA|O|1|DEM|61004.41|0|7079.89|0|0|53924.52|0|0|0|0|0|3626.65|60745|KS|00||||||0|0|09/30/2019|0|0
S0KS00091|MORAN, JERRY|I|2|REP|494846.17|187404.88|122052.94|0|1551108.69|1923901.92|0|0|0|0|0|13149.84|67397|KS|00||||||233300|0|09/30/2019|3050|0
S0KS00208|LATURNER, JAKE|O|2|REP|510467|0|67457.84|0|0|443009.16|0|0|0|0|0|0|508967|KS|00||||||1500|0|09/30/2019|1000|0
S0KS00240|LINDSTROM, DAVID ALAN|O|2|REP|375863.27|0|134919.02|0|0|240944.25|0|125000|0|0|0|141785.04|248353.37|KS|00||||||2500|0|09/30/2019|16100|0
S0KS00257|KOBACH, KRIS|O|2|REP|250038.51|0|51716.55|0|0|198321.96|1000|0|0|0|0|0|243038.51|KS|00||||||6000|0|09/30/2019|500|0
S0KS00281|PRUITT, BRYAN|O|2|REP|6490|0|4424.69|0|0|2065.31|1000|0|0|0|0|0|5490|KS|00||||||0|0|09/30/2019|0|0
S0KS00299|WAGLE, SUSAN|O|2|REP|522886.81|0|28338.94|0|0|494547.87|0|275000|0|0|0|275000|232886.81|KS|00||||||15000|0|09/30/2019|0|0
S0KS00315|MARSHALL, ROGER W|O|2|REP|1496142.5|0|214193.77|0|608285.86|1890234.59|0|0|0|0|0|35000|857540.63|KS|00||||||636937.6|0|09/30/2019|2250|0
S6KS00080|ROBERTS, PAT|I|2|REP|11447.43|11352.8|90194.16|0|271868.92|193122.19|0|0|0|0|0|0|0|KS|00||||||0|0|09/30/2019|7800|41466
S0KY00271|COX, STEVEN JEWELL ISOM|C|1|DEM|4786|0|4278|0|87|595|0|0|0|0|0|0|4786|KY|00||||||0|0|06/30/2019|0|0
S0KY00321|BROIHIER, MICHAEL GEORGE|C|1|DEM|62554.9|0|54345.69|0|0|8209.21|0|22200|0|3000|0|31803.59|40354.33|KY|00||||||0|0|09/30/2019|0|0
S0KY00339|MCGRATH, AMY|C|1|DEM|10754095.55|38450.85|4000662.96|0|0|6753432.59|0|0|0|0|0|120451.14|10682452.27|KY|00||||||29000|0|09/30/2019|62950.73|0
S0KY00370|JONES, MATT|C|1|DEM|9702.53|0|9702.53|0|0|0|0|9702.53|0|0|0|9702.53|0|KY|00||||||0|0|09/30/2019|0|0
S0KY00388|ROTHMULLER, ERIC|C|1|DEM|2050|0|30.97|0|0|2019.03|2000|0|0|0|0|0|50|KY|00||||||0|0|09/30/2019|0|0
S8KY00241|FISCHER, GREGORY EDWARD|C|1|DEM|0|0|0|0|0|0|0|0|0|0|0|203193.37|0|KY|00||||||0|0|09/30/2019|0|0
S0KY00156|PAUL, RAND|I|2|REP|548198.45|76632.25|262715.26|0|339435.08|624918.27|0|0|0|0|0|0|423230.67|KY|00||||||47500|0|09/30/2019|12920.16|0
S0KY00198|THONEY, ROGER|C|2|REP|0|0|0|0|1970.53|1970.53|0|0|0|0|0|27900|0|KY|00||||||0|0|09/30/2019|0|0
S0KY00297|MORGAN, CLINTON WESLEY|C|2|REP|21744.49|0|20143.05|0|0|1601.44|0|11570.49|0|4267.15|0|7303.34|10174|KY|00||||||0|0|09/30/2019|0|0
S2KY00012|MCCONNELL, MITCH|I|2|REP|7522917.45|1320065.18|2110474|0|3595456.04|9007899.49|0|0|0|0|0|0|4704845.94|KY|00||||||1496888.28|0|09/30/2019|82470.56|56636.11
S4LA00040|JOHN, CHRIS|C|1|DEM|0|0|-246|0|60|306.79|0|0|0|0|0|126455.15|0|LA|00||||||0|0|09/30/2019|0|0
S6LA00359|CAMPBELL, FOSTER LONNNIE II|O|1|DEM|30229.5|0|29415|0|8575.94|9390.44|0|0|0|0|0|7500|0|LA|00||||||0|0|09/30/2019|0|0
S4LA00057|VITTER, DAVID B|C|2|REP|0|0|34000|0|42355.13|8355.13|0|0|0|0|0|0|0|LA|00||||||0|0|09/30/2019|0|0
S4LA00065|KENNEDY, JOHN NEELY|I|2|REP|1111207.44|0|246061.85|0|3014705.81|3879851.4|0|0|0|0|0|0|957675.43|LA|00||||||150200|0|09/30/2019|8650|0
S4LA00107|CASSIDY, WILLIAM M.|I|2|REP|2810890.61|416391.32|852465.75|0|2766054.31|4724479.17|0|0|0|0|0|0|1636698.08|LA|00||||||738050|0|09/30/2019|45950|6000
S4LA00131|HOLLIS, PAUL B|C|2|REP|155|0|315|0|160|.1|155|0|0|0|0|231805|0|LA|00||||||0|0|09/30/2019|0|0
S6LA00318|FLEMING, JOHN C JR|O|2|REP|0|0|0|0|102.77|102.77|0|0|0|0|0|498998|0|LA|00||||||0|0|09/30/2019|0|0
H2MA04073|KENNEDY, JOSEPH P III|I|1|DEM|1530513.2|139500|1418663.58|0|4173181.1|4285030.72|0|0|0|0|0|0|1138825.27|MA|00||||||241148.38|0|09/30/2019|10933|500
S0MA00166|LISS-RIORDAN, SHANNON MS.|C|1|DEM|3222212.48|0|385120.09|0|0|2837039.28|0|3000000|0|0|0|3000000|215704|MA|00||||||6500|0|09/30/2019|1500|0
S0MA00182|PEMBERTON, STEVE|C|1|DEM|457610.92|0|348582.22|0|0|109028.7|0|10000|0|0|0|10000|441184.37|MA|00||||||1000|0|09/30/2019|50|1000
S0MA00208|KENNEDY, JOSEPH P III|C|1|DEM|1530513.2|139500|1418663.58|0|4173181.1|4285030.72|0|0|0|0|0|0|1138825.27|MA|00||||||241148.38|0|09/30/2019|10933|500
S2MA00170|WARREN, ELIZABETH|I|1|DEM|19445.64|0|10841912.97|10415000|11092687.78|270220.45|0|0|0|0|0|0|135|MA|00||||||0|0|09/30/2019|840.84|0
S4MA00028|MARKEY, EDWARD J. SEN.|I|1|DEM|3127889.59|155178.82|1521548.48|0|2789842.48|4396183.59|0|0|0|0|0|0|2429038.78|MA|00||||||529647.78|0|09/30/2019|39666.67|500
S4MA00184|GOMEZ, GABRIEL|C|2|REP|0|0|0|0|11878.07|11878.07|0|0|0|0|0|0|0|MA|00||||||0|0|09/30/2019|0|0
S4MA00234|HERR, BRIAN|C|2|REP|0|0|0|0|6.61|6.61|0|0|0|0|0|90843.74|0|MA|00||||||0|0|09/30/2019|0|0
S4MA00242|ADDIVINOLA, FRANK J JR|C|2|REP|0|0|0|0|103331|103331.66|0|0|0|0|0|58047.91|0|MA|00||||||0|0|09/30/2019|0|0
S8MA00268|AYYADURAI, SHIVA DR|C|2|REP|35395.1|0|32656.65|0|351.48|3089.93|30515.51|0|0|0|0|0|4380.59|MA|00||||||0|0|09/30/2019|0|0
S8MA00276|DIEHL, GEOFF|C|2|REP|6818.45|0|13149.34|0|8905.71|2574.82|0|0|0|0|0|2574.82|6818.45|MA|00||||||0|0|03/31/2019|0|0
S8MA00318|KINGSTON, JOHN MR|C|2|REP|231776.35|0|306962.46|0|76483.29|1297.18|0|0|0|170000|0|121066.92|0|MA|00||||||0|0|09/30/2019|0|0
S6MD03177|CARDIN, BENJAMIN L|I|1|DEM|42394.19|0|119918.03|0|1261723.1|1184199.26|0|0|0|0|0|0|8853.54|MD|00||||||30000|0|09/30/2019|0|0
S6MD03441|VAN HOLLEN, CHRIS|I|1|DEM|783229.04|78390.65|251978.45|0|320559.65|851810.24|0|0|0|0|0|2209.56|655325.82|MD|00||||||48950|0|09/30/2019|6522.5|0
S8MD00260|MANNING, CHELSEA ELIZABETH|C|1|DEM|60|0|60|0|0|0|60|0|0|0|0|0|0|MD|00||||||0|0|01/31/2019|10|0
S8MD00310|HOWARD, ALBERT BINYAHMIN|C|2|REP|0|0|0|0|15000000|15000000|0|0|0|0|0|0|0|MD|00||||||0|0|06/30/2019|0|0
S8MD00328|CAMPBELL, ANTONO WADE|C|2|REP|0|0|970|0|1603.84|633.84|0|0|0|0|0|3924.61|0|MD|00||||||0|0|09/30/2019|0|0
S8MD00393|PUSKAR, MICHAEL B|C|3|OTH|0|0|0|0|0|0|0|0|0|0|0|0|0|MD|00||||||0|0|01/23/2019|0|0
S0ME00053|LONDON, CATHLEEN GREENBERG DR|C|1|DEM|0|0|0|0|42207|42207|0|0|0|0|0|0|0|ME|00||||||0|0|03/31/2019|0|0
S0ME00087|KIDMAN, BRE MX.|C|1|DEM|14335.93|0|8274.52|0|0|6061.41|1979.91|0|0|0|0|0|12356.02|ME|00||||||0|0|09/30/2019|0|0
S0ME00103|SWEET, BETSY|C|1|DEM|183245.5|0|95490.67|0|0|87754.83|200|0|0|0|0|18549.45|183045.5|ME|00||||||0|0|09/30/2019|35|0
S0ME00111|GIDEON, SARA|C|1|DEM|4259355.71|106283.59|1502242.24|0|0|2757113.47|0|0|0|0|0|0|4052023.64|ME|00||||||101047.5|0|09/30/2019|23153|0
S0ME00129|TREACY, JONATHAN|C|1|DEM|33718|0|7408.78|0|0|26309.22|2903|10000|0|0|0|10950|20815|ME|00||||||0|0|09/30/2019|0|0
S4ME00071|BELLOWS, SHENNA|C|1|DEM|0|0|5692.57|0|9052.7|3360.13|0|0|0|0|0|0|0|ME|00||||||0|0|09/30/2019|0|0
S8ME00155|RINGELSTEIN, ZACKARY (ZAK)|C|1|DEM|713.73|0|3876.68|0|3162.95|0|3.73|650|0|0|0|0|0|ME|00||||||0|0|07/20/2019|0|0
S0ME00095|LEVASSEUR, DEREK ALLEN|C|2|REP|8612.8|0|11648|0|0|-333.49|0|0|0|0|0|0|8612.8|ME|00||||||0|0|09/30/2019|174.77|0
S2ME00158|POLIQUIN, BRUCE L|O|2|REP|44304.06|3670.45|40421.56|1000|3593.02|7475.52|0|0|0|36400|0|0|0|ME|00||||||0|0|09/30/2019|0|0
S6ME00159|COLLINS, SUSAN M.|I|2|REP|5671035.47|571848.3|1176787.41|0|2627724.77|7121972.83|0|0|0|0|0|0|4011922.11|ME|00||||||1077419.05|0|09/30/2019|28250|0
S8ME00130|BRAKEY, ERIC|C|2|REP|723.98|0|1336.42|0|612.44|0|0|400|0|87.98|0|7500|0|ME|00||||||0|0|08/15/2019|0|1000
S8ME00171|RILEY JR, JAMES N|C|2|REP|65.5|0|65.5|0|25.33|25.33|65.5|0|0|0|0|0|0|ME|00||||||0|0|09/30/2019|0|0
S0ME00079|VANHELSING, DANIELLE RAVYN|C|3|IND|0|0|0|0|0|0|0|0|0|0|0|0|0|ME|00||||||0|0|03/31/2019|0|0
S2ME00109|KING, ANGUS S. JR.||3|IND|137901.55|0|132929.47|0|385670.64|390642.72|22.2|0|0|0|0|0|7786.04|ME|00||||||8566.24|0|09/30/2019|0|2500
S4MI00355|PETERS, GARY|I|1|DEM|6827850.67|412617.07|2019076.22|0|1503727.91|6312502.36|0|0|0|0|0|0|4908369.62|MI|00||||||1505646.46|0|09/30/2019|33640.29|7560.01
S8MI00281|STABENOW, DEBBIE|I|1|DEM|552314.49|121579.94|469665.77|0|1782307.27|1864955.99|0|0|0|0|0|0|308840.93|MI|00||||||91350|0|09/30/2019|5625|2000
S4MI00298|CARR, BOB|C|2|REP|0|0|0|0|0|20|0|0|0|0|0|0|0|MI|00||||||0|0|07/15/2019|0|0
S8MI00356|EPSTEIN, LENA ROSE|C|2|REP|562.09|0|48520.11|0|47958.02|0|0|0|0|0|0|0|0|MI|00||||||0|0|09/30/2019|-5550|-200
S8MI00372|JAMES, JOHN|C|2|REP|4707030.79|102956.76|1362810.11|0|507954.88|3852175.56|0|0|0|0|0|0|4405624.31|MI|00||||||198316.98|0|09/30/2019|608|0
S8MI00422|WILLIS, VALERIE LEE|C|3|IND|0|0|0|0|5|5|0|0|0|0|0|14677.78|0|MI|00||||||0|0|09/30/2019|0|0
S8MN00438|FRANKEN, AL|I|1|DEM|23583.98|0|33147.13|0|2649554.81|2639991.66|0|0|0|0|0|0|0|MN|00||||||0|0|09/30/2019|1000|2500
S8MN00578|SMITH, TINA|C|1|DEM|3938945.73|189135.96|1627972.93|0|433782.6|2744755.4|5600|0|0|0|0|0|2651921.35|MN|00||||||1075545.09|0|09/30/2019|10927.16|0
